date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,pressure_msl_mean,cloud_cover_mean,wind_speed_10m_mean,wind_speed_10m_max,precipitation_sum,rain_sum
2016-12-26,21.7,25.9,17.6,83,1015.7,93,9.1,18.4,1.9,1.9
2016-12-27,17.2,18.1,15.4,50,1023.2,94,12.7,17.2,0.1,0.1
2016-12-28,15.1,19.4,11.3,55,1022.8,6,6.8,11.9,0.0,0.0
2016-12-29,14.9,20.5,10.2,62,1024.5,4,7.4,12.2,0.0,0.0
2016-12-30,15.6,20.4,11.4,59,1023.6,32,5.5,7.1,0.0,0.0
2016-12-31,16.9,20.8,14.1,65,1022.1,84,4.5,7.6,0.0,0.0
2017-01-01,17.1,18.4,15.5,81,1021.0,92,4.8,8.5,4.4,4.4
2017-01-02,19.7,23.1,16.3,81,1019.6,88,4.6,7.4,0.0,0.0
2017-01-03,21.8,26.0,17.9,77,1018.4,69,5.0,9.0,0.3,0.3
2017-01-04,21.6,25.7,17.5,77,1016.6,48,7.4,12.8,0.1,0.1
2017-01-05,20.7,23.7,19.0,81,1015.8,78,6.8,12.9,0.1,0.1
2017-01-06,21.6,26.5,18.1,77,1013.9,73,4.1,9.7,0.0,0.0
2017-01-07,22.6,26.6,19.4,77,1011.9,62,4.0,11.1,0.0,0.0
2017-01-08,22.3,26.0,19.3,82,1012.2,56,7.8,16.3,0.3,0.3
2017-01-09,22.0,25.6,19.9,80,1013.5,86,11.2,17.8,0.4,0.4
2017-01-10,21.2,22.0,20.4,92,1013.6,100,8.9,14.0,37.2,37.2
2017-01-11,19.9,22.4,16.5,93,1013.2,100,16.5,24.9,52.2,52.2
2017-01-12,13.7,16.5,12.4,86,1016.2,100,19.3,26.4,15.3,15.3
2017-01-13,13.9,15.6,12.1,68,1017.5,99,11.2,15.2,0.0,0.0
2017-01-14,15.9,18.4,14.1,66,1017.4,96,7.5,9.3,0.0,0.0
2017-01-15,15.6,16.2,14.9,72,1019.9,100,10.6,13.4,0.0,0.0
2017-01-16,16.0,17.6,14.3,74,1018.8,100,6.2,8.0,0.0,0.0
2017-01-17,16.3,16.9,15.9,79,1019.7,100,9.0,16.8,0.5,0.5
2017-01-18,18.2,22.0,15.1,78,1020.0,86,4.8,6.9,0.0,0.0
2017-01-19,18.5,21.9,16.2,88,1019.6,80,8.0,17.6,1.0,1.0
2017-01-20,16.2,17.2,14.9,71,1022.3,99,11.1,18.1,0.1,0.1
2017-01-21,15.7,16.9,15.1,67,1025.4,99,12.0,18.0,0.0,0.0
2017-01-22,15.9,18.7,14.3,68,1026.0,79,7.9,11.7,0.0,0.0
2017-01-23,16.8,19.8,14.1,70,1024.4,59,5.9,10.6,0.0,0.0
2017-01-24,17.6,23.2,11.8,75,1023.0,57,6.3,12.6,0.0,0.0
2017-01-25,19.1,21.5,17.2,74,1024.4,85,5.6,11.1,0.3,0.3
2017-01-26,19.4,22.9,16.5,74,1022.4,72,5.4,11.0,0.0,0.0
2017-01-27,18.9,23.7,14.6,79,1020.6,57,10.1,14.8,0.1,0.1
2017-01-28,19.2,24.2,14.6,79,1015.7,25,11.6,17.0,0.3,0.3
2017-01-29,20.0,24.3,15.8,81,1014.6,48,8.5,14.2,0.1,0.1
2017-01-30,20.5,24.8,16.8,79,1017.3,34,7.9,13.2,0.8,0.8
2017-01-31,19.9,24.4,16.5,80,1017.4,36,8.1,13.4,0.2,0.2
2017-02-01,20.4,24.3,17.4,82,1019.4,88,7.4,13.0,1.4,1.4
2017-02-02,20.0,23.6,16.5,79,1020.0,69,8.6,17.9,0.2,0.2
2017-02-03,19.5,22.9,16.8,85,1017.3,90,8.3,14.9,2.0,2.0
2017-02-04,21.3,25.2,18.0,82,1014.4,60,7.1,12.2,2.8,2.8
2017-02-05,20.2,23.9,18.0,83,1013.9,84,8.3,15.8,1.2,1.2
2017-02-06,20.1,24.1,17.6,78,1012.6,90,13.8,18.0,0.0,0.0
2017-02-07,21.1,25.9,17.5,81,1012.1,72,14.1,22.0,1.7,1.7
2017-02-08,20.4,23.7,16.9,75,1015.1,93,16.0,26.0,1.4,1.4
2017-02-09,15.2,16.1,13.6,58,1021.4,91,10.1,16.9,0.6,0.6
2017-02-10,14.3,15.7,13.1,52,1023.0,98,11.0,17.3,0.0,0.0
2017-02-11,14.7,16.5,13.1,51,1026.6,86,10.9,16.2,0.0,0.0
2017-02-12,15.1,19.6,11.6,62,1026.4,35,7.8,11.8,0.0,0.0
2017-02-13,16.4,21.9,10.6,68,1025.4,11,5.1,9.4,0.0,0.0
2017-02-14,16.9,21.5,11.9,82,1026.0,61,5.3,9.7,0.7,0.7
2017-02-15,18.3,22.6,13.8,80,1024.0,67,6.0,9.8,0.1,0.1
2017-02-16,20.1,25.2,16.1,80,1019.2,59,8.8,14.2,0.1,0.1
2017-02-17,20.7,25.4,17.0,80,1019.1,51,10.2,14.8,0.0,0.0
2017-02-18,20.7,26.0,16.6,76,1020.2,44,7.3,11.7,0.0,0.0
2017-02-19,20.5,26.8,15.6,77,1014.4,9,11.9,19.5,0.0,0.0
2017-02-20,22.4,28.8,18.6,79,1009.5,54,13.4,19.3,0.6,0.6
2017-02-21,24.2,29.2,21.1,80,1011.0,75,15.6,22.9,1.0,1.0
2017-02-22,25.2,30.8,21.7,81,1011.1,77,14.3,17.8,1.9,1.9
2017-02-23,17.3,23.9,13.8,74,1016.5,100,16.9,26.5,2.9,2.9
2017-02-24,13.5,14.9,12.2,67,1022.0,100,12.1,15.9,0.9,0.9
2017-02-25,13.9,15.7,12.2,63,1021.8,97,10.2,13.2,0.4,0.4
2017-02-26,15.7,18.5,13.6,57,1021.6,73,8.0,12.8,0.0,0.0
2017-02-27,16.6,18.6,13.7,63,1021.8,84,5.6,10.3,0.0,0.0
2017-02-28,18.4,20.9,16.0,68,1019.5,99,4.5,8.3,0.0,0.0
2017-03-01,17.1,18.0,15.9,76,1021.3,98,9.1,12.4,1.4,1.4
2017-03-02,19.4,23.8,16.4,66,1018.7,74,7.7,15.6,0.0,0.0
2017-03-03,19.8,25.9,14.6,75,1013.0,38,11.4,21.6,0.0,0.0
2017-03-04,21.3,26.6,18.0,83,1009.8,70,12.0,21.8,1.3,1.3
2017-03-05,22.7,27.8,19.5,84,1009.0,79,10.9,18.6,1.2,1.2
2017-03-06,21.2,23.4,19.0,77,1012.6,97,10.6,18.6,2.1,2.1
2017-03-07,18.7,19.9,17.3,82,1014.4,100,9.6,12.2,1.8,1.8
2017-03-08,16.4,17.3,15.3,80,1016.6,100,11.6,16.9,2.3,2.3
